treat,buttonpresses,bpressestest,age,gender,education,conscientious1,conscientious2_r,conscientious3,conscientious4,agreeable1,agreeable2_r,neurotic1,neurotic2_r,open1_r,open2,extraversion1_r,extraversion2,altruism1,altruism2,risk1,posreciprocity1,posreciprocity2,socialcomp1,socialcomp2_r,socialcomp3,competition1,competition2,competition3,competition4,risks5,risks6,risks8,risks9,risks12,risks13,risks15,risks16,risks20,risks21,risks23,risks24,risks27,risks28,risks30,risks31,loss1,loss_change,treat_1,treat_2,treat_3,treat_4,treat_5,treat_6,treat_7
7,2863,75,24,1,5,3,3,5,4,5,5,4,4,3,5,4,4,1500,9,10,6,8,4,5,4,5,3,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
5,2091,43,42,0,4,3,3,3,5,3,2,4,5,5,4,4,4,250,9,8,1,10,4,5,3,5,4,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
4,2407,66,35,1,4,4,4,5,5,5,5,5,5,4,4,4,4,1000,9,8,0,9,4,5,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0
1,3166,86,25,1,5,5,1,5,5,4,1,5,1,1,1,5,3,500,9,10,4,9,5,5,3,5,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2005,20,22,0,5,5,3,2,5,4,4,5,3,5,4,5,3,1500,10,6,4,9,5,4,2,4,5,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
6,2139,62,27,1,4,5,1,4,5,5,4,4,2,5,5,4,5,600,10,9,6,10,5,5,4,5,4,5,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0
7,1844,48,64,0,4,3,3,4,4,4,4,4,4,3,5,3,3,500,8,6,4,9,4,3,2,4,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1
3,303,0,55,1,5,3,2,5,5,4,4,3,4,4,3,3,3,1000,9,10,6,9,5,4,3,4,5,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
4,2236,62,33,1,4,3,3,4,4,4,4,4,4,3,3,3,3,1200,8,9,3,8,3,4,3,4,3,4,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
7,1610,49,38,1,4,4,3,4,4,3,3,4,3,5,4,4,5,600,8,5,4,9,3,5,4,5,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1
5,1687,4,32,0,5,3,5,4,3,4,4,4,5,3,4,3,5,500,8,9,2,10,3,4,5,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0
3,187,0,30,1,5,4,3,5,4,5,5,4,2,4,2,4,4,1000,10,8,3,8,4,5,4,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0
2,2386,51,29,0,3,3,3,4,4,4,4,4,4,3,3,3,5,1100,8,7,4,9,3,4,5,4,3,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0
6,2265,62,32,0,5,3,5,4,4,4,4,4,4,3,5,3,5,500,10,10,2,9,3,4,5,4,3,4,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
1,2306,50,42,0,4,3,3,2,4,4,4,4,4,3,5,3,3,700,8,8,3,7,3,4,3,3,4,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2226,48,44,1,4,1,1,4,4,5,1,5,1,5,4,1,5,600,10,9,3,2,5,1,2,4,4,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
7,1876,59,27,0,4,4,4,5,5,5,5,5,5,4,4,4,4,1000,6,8,4,7,4,5,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1
5,2814,28,25,1,5,5,4,5,4,5,4,5,5,4,5,4,4,500,5,5,4,5,5,4,5,4,5,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
1,2589,60,35,0,5,4,4,5,5,5,5,5,5,4,4,4,4,800,9,10,5,10,4,5,4,5,4,5,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
4,2589,23,24,1,5,4,3,4,5,3,3,4,3,5,4,4,4,500,7,8,4,7,4,5,4,5,3,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
3,2881,26,26,1,5,4,4,5,5,5,5,5,5,4,4,4,4,500,8,7,2,8,4,3,4,5,3,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
7,2673,75,35,1,4,5,2,5,5,4,2,4,2,4,4,2,5,600,8,7,2,10,5,2,4,4,5,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
2,2031,4,26,1,5,4,4,5,4,5,5,5,4,4,5,4,4,800,10,10,2,10,4,5,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0
1,2256,61,71,0,5,5,1,5,5,5,1,5,1,1,5,2,4,800,9,4,6,9,2,4,2,2,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0
5,1549,0,35,0,5,4,4,5,5,5,5,5,5,4,4,4,4,200,10,9,4,10,4,5,4,5,4,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
3,3205,72,25,1,5,3,3,4,4,4,4,4,4,3,3,3,3,1000,8,9,3,8,3,4,3,4,3,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
6,1028,0,25,1,5,4,4,5,5,4,5,5,5,4,4,5,4,1000,10,9,6,8,5,4,4,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0
1,1552,34,34,0,5,5,5,4,4,4,4,4,4,5,5,5,5,600,10,9,6,10,4,5,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0
5,2662,65,41,1,4,3,1,5,5,4,2,4,4,4,4,5,4,800,10,9,5,10,3,5,4,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0
4,2701,54,49,1,4,5,4,4,5,5,4,4,5,5,4,4,5,200,8,6,1,9,4,5,4,4,5,4,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
3,1,0,36,0,5,4,5,4,5,4,3,5,4,5,4,5,3,1600,9,8,4,9,5,3,4,5,4,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
3,3003,68,33,1,4,4,4,5,5,5,5,5,5,4,4,4,4,500,7,8,4,7,4,5,4,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0
7,2227,18,31,1,3,5,3,4,5,5,4,4,4,5,4,4,3,1000,7,8,3,9,4,5,3,4,5,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1
6,2274,75,30,0,3,5,4,4,4,4,4,5,4,4,3,3,3,1000,8,9,3,8,3,4,5,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0
5,1709,1,35,0,5,4,4,5,5,5,5,5,5,4,4,4,4,800,8,10,5,9,4,5,4,5,4,5,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
2,1610,0,35,0,5,4,4,5,5,5,5,5,5,4,4,4,4,200,10,9,4,10,4,5,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0
4,2321,51,32,0,5,4,4,3,4,5,5,5,4,4,5,4,4,500,7,9,6,8,4,5,4,4,3,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
1,844,0,36,0,4,3,3,4,3,4,4,4,3,3,4,3,3,600,6,8,4,7,3,4,3,4,3,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
6,2797,51,32,0,5,3,5,4,4,4,4,4,4,3,5,3,5,500,8,9,2,10,4,3,3,4,5,4,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
1,1001,74,32,0,1,5,1,5,5,1,1,5,1,2,5,5,1,400,10,7,6,10,5,3,1,3,5,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
5,2743,46,32,0,5,5,4,5,5,5,5,4,4,5,4,4,4,500,9,10,6,10,4,5,4,4,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
4,2551,42,45,0,4,2,4,4,5,5,4,3,1,2,4,2,5,800,9,9,6,10,5,4,4,5,5,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
3,2669,78,32,0,5,3,3,4,4,3,4,4,4,3,3,4,3,1000,7,8,2,9,4,3,4,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,0
7,2491,23,48,1,5,4,3,4,3,4,3,3,3,4,4,4,3,300,8,9,4,5,4,4,3,3,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1
2,2172,13,30,0,4,5,1,5,5,4,1,5,1,3,4,1,5,500,9,6,4,10,5,4,2,4,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2,2462,49,25,1,5,3,4,3,3,3,4,5,4,4,2,4,4,980,8,10,5,8,4,3,4,4,5,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0
1,839,3,35,0,5,5,1,5,5,5,4,5,5,5,4,2,5,1000,10,9,6,10,5,4,4,5,4,4,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
7,2111,0,56,0,4,3,3,4,4,4,4,4,4,3,3,3,3,500,5,7,4,9,3,4,3,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1
3,2553,55,58,1,4,3,3,4,4,4,4,4,4,3,3,3,3,600,4,7,6,9,3,4,3,4,3,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
5,2535,67,24,1,5,3,3,5,4,5,5,4,4,3,5,4,4,1500,9,10,6,9,4,5,3,4,3,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,2974,48,38,0,3,4,3,4,4,4,2,4,3,1,5,4,3,0,10,5,5,9,3,2,3,3,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
2,2211,59,50,0,3,4,3,4,4,4,3,4,4,4,5,5,5,1000,7,8,3,9,4,3,4,5,4,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0
3,2310,65,29,0,4,3,2,4,4,4,1,3,2,4,3,4,3,600,8,2,5,7,4,2,5,4,3,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
5,1891,64,35,0,5,4,4,5,5,5,5,5,5,4,4,4,4,200,10,9,4,10,4,5,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0
4,1754,60,35,1,5,4,4,5,5,5,5,5,5,4,4,4,4,1000,7,8,5,7,4,5,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,0,0,0
7,2395,59,46,0,5,5,3,5,5,5,2,4,1,5,4,5,5,400,10,10,6,10,4,3,4,2,3,4,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1
5,2325,46,33,1,5,5,5,5,5,5,5,5,4,5,5,4,4,1500,7,10,4,10,4,4,4,5,4,5,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
2,2272,54,24,1,5,3,3,3,3,4,4,5,5,4,4,3,5,1500,9,10,6,9,5,3,4,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
7,1006,50,30,0,5,4,2,4,4,4,2,4,2,4,4,3,4,100,8,8,4,7,4,4,2,4,3,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
5,863,11,65,0,4,5,2,4,4,3,3,3,2,2,5,4,4,100,3,2,1,9,4,3,3,5,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
3,1005,9,43,0,5,3,2,4,4,4,1,4,3,2,4,3,4,500,9,8,2,8,4,4,1,2,3,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
4,2005,55,40,0,4,4,1,5,5,5,1,5,1,5,5,2,4,160,9,5,5,10,4,2,2,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,1,0,0,0
6,2403,64,32,0,5,5,4,5,4,5,4,3,4,4,5,4,4,500,7,8,6,9,4,5,4,5,4,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
1,1905,50,44,0,4,4,1,4,4,4,2,4,2,4,4,4,2,600,10,1,4,10,2,2,2,4,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0
4,1754,0,36,1,4,3,1,4,4,5,3,2,4,3,5,2,4,800,5,6,3,6,2,3,4,3,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
2,2706,34,22,0,5,5,1,5,5,5,2,5,4,5,5,4,4,1600,10,10,5,10,4,3,2,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0
3,2672,61,25,1,5,4,3,4,4,5,3,2,2,3,3,4,5,1000,8,10,4,8,4,3,5,4,3,4,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
7,1776,70,50,0,3,5,4,4,4,4,2,3,2,1,5,4,2,200,10,8,6,10,4,1,5,4,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1
5,2139,2,30,0,4,5,1,5,5,5,1,5,1,5,5,1,5,800,10,6,0,9,5,1,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,1,0,0
1,2724,74,25,1,5,3,5,4,3,3,4,3,4,4,4,4,3,500,9,8,4,9,3,4,3,4,4,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
7,2144,0,45,0,4,3,4,4,4,5,3,4,2,5,4,4,2,600,8,9,1,8,4,4,3,4,3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
4,2884,40,26,1,5,3,4,5,4,5,5,4,4,4,5,4,4,1000,9,8,4,8,4,4,5,4,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
5,505,1,31,0,5,4,5,4,5,4,4,4,3,5,4,3,5,1480,7,9,4,9,3,4,5,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0
3,2103,61,44,0,4,4,2,4,4,4,2,3,3,3,3,4,2,150,6,2,3,8,4,2,4,3,3,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1,2509,26,50,1,4,4,3,4,4,4,3,4,4,3,4,4,4,150,9,2,1,5,4,3,5,4,4,5,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
2,2000,63,31,1,4,3,5,4,4,4,4,4,4,3,5,3,5,1000,7,9,0,10,3,4,5,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,0,0
5,934,7,46,1,4,5,2,5,5,5,2,3,2,5,4,3,4,700,9,6,5,5,5,2,4,4,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
3,745,17,58,1,5,4,1,5,5,5,1,4,2,4,5,2,4,200,10,9,2,10,4,2,4,4,5,5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
1,2720,28,37,1,4,5,2,5,5,4,2,5,1,5,4,1,5,600,10,10,6,10,2,4,4,1,5,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2277,55,45,0,4,4,2,4,4,5,1,4,2,3,4,4,4,200,7,3,3,8,4,4,2,3,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
7,1356,3,28,0,4,4,4,3,4,3,3,4,4,4,3,4,4,1500,9,8,3,8,3,4,3,4,3,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1
7,1655,27,33,0,4,4,2,5,4,5,2,5,3,4,4,4,4,600,9,8,3,9,3,2,4,4,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
1,901,1,39,0,5,5,5,5,5,5,5,5,5,5,5,5,5,1600,10,10,6,10,5,5,5,5,5,5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
5,2021,44,60,1,4,5,2,5,5,3,3,5,1,1,2,2,2,500,8,8,5,8,4,1,3,5,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0
2,2118,52,25,1,1,5,1,5,5,1,4,5,1,2,4,1,5,0,10,7,2,10,1,5,1,5,4,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
3,2904,69,25,1,5,4,4,4,3,4,3,4,5,5,4,3,5,500,7,8,4,9,3,4,3,5,4,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0
6,1201,25,34,0,4,4,2,4,4,4,2,3,3,4,3,5,1,100,7,1,5,9,2,5,2,2,5,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0
4,2440,45,32,0,5,4,2,4,5,4,3,5,2,4,5,4,3,1500,9,10,4,9,4,5,4,4,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
2,2410,74,31,0,4,4,3,4,5,4,3,4,3,5,4,3,4,500,10,10,4,9,3,4,3,4,5,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
5,1073,6,32,0,4,2,4,4,4,5,4,4,2,5,4,4,5,400,8,9,2,7,5,2,3,4,2,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
7,2339,3,38,0,4,3,3,5,4,4,4,4,4,4,4,4,4,1000,9,7,2,4,4,5,4,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1
4,1300,1,43,0,4,4,2,2,4,4,3,3,3,4,2,3,4,10,3,7,1,6,2,4,3,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,0,0,0
1,1049,19,44,1,4,4,2,4,4,4,2,4,2,4,4,2,4,1600,8,8,5,10,3,4,4,3,4,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
4,2422,35,26,1,5,3,3,4,4,4,3,4,4,3,3,3,4,1000,9,8,3,9,3,4,4,3,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
5,2899,48,25,1,5,4,4,4,5,5,5,5,5,4,4,4,5,800,8,9,5,8,4,5,5,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0
6,1715,31,26,1,4,3,5,5,4,5,3,5,3,5,3,4,3,1400,9,1,4,9,3,4,3,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0
2,1750,33,35,1,4,3,3,4,3,3,3,4,4,3,3,4,4,800,8,5,2,8,3,4,4,3,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3,2760,47,25,1,5,4,3,4,5,4,5,5,4,4,3,4,3,1500,9,9,5,8,5,4,3,5,5,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
7,1648,19,32,0,4,4,5,4,2,4,2,3,5,2,3,2,3,50,6,4,4,8,2,5,4,3,2,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1
7,1758,37,35,0,5,4,4,5,5,5,5,5,5,4,4,4,4,200,9,10,4,9,4,5,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1
2,1007,15,73,1,3,5,1,5,5,2,2,5,1,1,5,1,5,160,10,2,0,10,3,5,1,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
1,2382,58,32,0,5,3,4,3,5,3,4,5,4,4,4,4,4,500,7,8,6,7,3,4,5,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0
3,2804,57,29,0,4,4,4,5,5,5,5,5,5,4,4,4,4,500,9,10,4,8,4,5,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0
6,2596,68,53,1,4,3,5,4,4,4,4,4,4,3,5,3,5,1500,6,10,0,8,3,4,5,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0
4,2140,30,43,0,4,2,4,3,3,3,3,4,2,1,5,5,2,200,6,1,4,8,2,4,2,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
7,2457,26,49,0,4,3,4,4,3,5,4,5,4,3,5,4,5,1200,8,9,3,8,4,5,4,3,4,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
1,163,21,25,1,4,4,4,3,4,3,4,4,3,5,4,4,3,600,6,9,4,8,3,5,4,3,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
5,1878,13,28,0,4,4,5,5,5,5,4,4,4,5,5,4,5,1500,9,9,5,9,4,4,4,5,4,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
6,2095,52,31,1,4,4,5,5,4,5,4,4,5,4,5,4,5,1600,10,9,3,8,4,5,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0
4,1985,50,35,0,5,5,5,5,4,4,4,4,4,4,5,5,4,800,10,9,6,10,5,4,4,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,0
2,583,0,39,1,4,3,4,4,4,5,4,5,5,5,5,4,5,800,9,8,3,9,5,4,5,5,4,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
6,2368,59,25,1,5,4,5,4,4,5,4,5,5,4,4,4,5,1300,9,10,5,9,4,4,5,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0
7,1587,40,54,1,1,4,4,4,4,5,2,1,4,2,4,4,2,0,5,2,2,8,2,4,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
4,2346,57,35,1,5,2,1,5,4,5,3,4,1,3,2,4,4,1200,10,10,5,8,4,2,4,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0
3,2596,52,51,0,4,5,4,4,5,5,4,4,5,5,4,4,5,250,9,6,1,9,4,5,4,4,5,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
1,730,1,66,0,5,4,3,4,4,5,3,5,3,5,5,4,5,1000,9,8,5,7,4,5,3,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0
1,2844,55,25,1,5,4,2,4,3,3,3,1,1,3,2,4,3,500,9,7,3,4,3,1,3,4,3,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
7,1105,39,36,1,5,4,5,5,5,4,4,3,5,4,4,4,4,600,10,10,1,10,4,5,4,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,1
6,2338,44,32,0,5,3,4,3,4,3,4,4,3,3,4,4,4,1000,9,10,2,8,4,3,4,3,4,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
3,1051,7,34,1,4,4,1,4,4,4,1,4,1,4,4,2,4,800,9,8,3,8,4,4,2,3,4,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
4,1000,19,32,1,4,4,2,4,4,4,2,4,2,4,4,2,4,500,9,7,4,7,4,4,2,2,4,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3,1327,3,30,1,4,4,4,4,3,3,3,4,4,3,4,4,4,1000,7,8,3,9,4,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0
6,1867,8,42,0,4,4,2,5,5,5,1,3,1,4,5,1,4,800,10,8,6,10,3,5,2,3,5,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
